x,y,AP1:RSSI,AP2:RSSI,AP3:RSSI,AP4:RSSI,Capabilities,epochTime
200.0,200.0,Eng2_04F-06:-78,Eng2_03F-05:-88,Eng2_03F-04:-81,Eng2_03F-02:-84,5.0,1575156285
170.0,200.0,Eng2_04F-06:-78,Eng2_03F-05:-88,Eng2_03F-04:-81,Eng2_03F-02:-75,5.0,1575156287
170.0,170.0,Eng2_04F-06:-78,Eng2_03F-05:-88,Eng2_03F-04:-81,Eng2_03F-02:-75,5.0,1575156289
170.0,150.0,Eng2_04F-06:-78,Eng2_03F-05:-88,Eng2_03F-04:-79,Eng2_04F-05:-70,5.0,1575156291
170.0,120.0,Eng2_04F-06:-78,Eng2_03F-05:-88,Eng2_03F-04:-79,Eng2_04F-05:-70,5.0,1575156293
170.0,100.0,Eng2_04F-06:-78,Eng2_03F-04:-79,Eng2_04F-05:-71,Eng2_03F-02:-75,5.0,1575156295
200.0,100.0,Eng2_04F-06:-78,Eng2_03F-04:-79,Eng2_04F-05:-71,Eng2_03F-02:-75,5.0,1575156297
230.0,100.0,Eng2_04F-06:-79,Eng2_02F_A04:-84,Eng2_03F-04:-72,Eng2_04F-05:-64,5.0,1575156299
260.0,100.0,Eng2_04F-06:-79,Eng2_02F_A04:-84,Eng2_03F-04:-72,Eng2_04F-05:-64,5.0,1575156301
280.0,100.0,Eng2_04F-06:-79,Eng2_02F_A04:-81,Eng2_03F-04:-69,Eng2_04F-05:-69,5.0,1575156303
310.0,100.0,Eng2_04F-06:-79,Eng2_02F_A04:-81,Eng2_03F-04:-61,Eng2_04F-05:-69,5.0,1575156305
340.0,100.0,Eng2_04F-06:-79,Eng2_02F_A04:-81,Eng2_03F-04:-62,Eng2_04F-05:-70,5.0,1575156307
370.0,100.0,Eng2_04F-06:-79,Eng2_02F_A04:-81,Eng2_03F-04:-62,Eng2_04F-05:-70,5.0,1575156309
390.0,100.0,Eng2_04F-06:-79,Eng2_02F_A04:-81,Eng2_03F-04:-64,Eng2_04F-05:-59,5.0,1575156311
420.0,100.0,Eng2_04F-06:-79,Eng2_02F_A04:-81,Eng2_03F-04:-64,Eng2_04F-05:-59,5.0,1575156313
450.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-82,Eng2_02F_A04:-79,Eng2_03F-04:-64,5.0,1575156315
480.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-73,Eng2_02F_A04:-79,Eng2_03F-05:-80,5.0,1575156317
500.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-77,Eng2_02F_A04:-87,Eng2_03F-05:-80,5.0,1575156319
530.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-77,Eng2_02F_A04:-87,Eng2_03F-05:-80,5.0,1575156321
560.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng2_02F_A04:-87,Eng2_03F-05:-70,5.0,1575156323
580.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng2_02F_A04:-87,Eng2_03F-05:-70,5.0,1575156325
600.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng2_02F_A04:-87,Eng2_03F-05:-84,5.0,1575156328
620.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng2_02F_A04:-87,Eng2_03F-05:-84,5.0,1575156330
640.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng2_02F_A04:-87,Eng2_03F-08:-78,5.0,1575156332
670.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng2_02F_A04:-87,Eng2_03F-08:-78,5.0,1575156334
690.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng2_02F_A04:-87,Eng2_03F-08:-78,5.0,1575156336
710.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-86,Eng2_02F_A04:-87,Eng2_03F-08:-78,5.0,1575156338
730.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-85,Eng2_02F_A04:-87,Eng2_03F-08:-75,5.0,1575156340
710.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-85,Eng2_02F_A04:-87,Eng2_03F-08:-75,5.0,1575156342
680.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-84,Eng2_02F_A04:-87,Eng2_03F-08:-75,5.0,1575156344
660.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-84,Eng2_02F_A04:-87,Eng2_03F-08:-75,5.0,1575156346
630.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-76,Eng2_03F-08:-75,Eng2_06F-07:-83,5.0,1575156348
610.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-76,Eng2_03F-08:-75,Eng2_06F-07:-83,5.0,1575156350
580.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-76,Eng2_03F-08:-75,Eng2_06F-07:-83,5.0,1575156352
560.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-76,Eng2_03F-08:-75,Eng2_03F-05:-68,5.0,1575156354
560.0,120.0,Eng2_04F-06:-79,Eng2_02F_A03:-85,Eng2_03F-08:-75,Eng2_03F-05:-58,5.0,1575156356
560.0,150.0,Eng2_04F-06:-79,Eng2_02F_A03:-85,Eng2_03F-08:-75,Eng2_03F-05:-58,5.0,1575156358
560.0,170.0,Eng2_04F-06:-79,Eng2_02F_A03:-85,Eng2_03F-05:-56,Eng2_03F-04:-76,5.0,1575156360
560.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-85,Eng2_03F-05:-56,Eng2_03F-04:-76,5.0,1575156362
530.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-85,Eng2_03F-05:-61,Eng2_03F-04:-76,5.0,1575156364
500.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-85,Eng2_03F-05:-61,Eng2_03F-04:-76,5.0,1575156366
480.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-85,Eng1_01F_A21:-85,Eng2_03F-05:-68,5.0,1575156368
450.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-85,Eng1_01F_A21:-85,Eng2_03F-05:-86,5.0,1575156370
420.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-85,Eng1_01F_A21:-85,Eng2_03F-05:-76,5.0,1575156372
390.0,200.0,Eng2_04F-06:-79,Eng2_02F_A03:-85,Eng1_01F_A21:-85,Eng2_03F-05:-76,5.0,1575156374
390.0,170.0,Eng2_04F-06:-79,Eng1_01F_A21:-85,Eng2_02F_A04:-77,Eng2_03F-05:-76,5.0,1575156376
390.0,150.0,Eng2_04F-06:-79,Eng1_01F_A21:-85,Eng2_02F_A04:-77,Eng2_03F-05:-76,5.0,1575156378
390.0,120.0,Eng2_04F-06:-79,Eng2_02F_A04:-82,Eng2_03F-05:-76,Eng2_06F-04:-77,5.0,1575156380
390.0,100.0,Eng2_04F-06:-79,Eng2_02F_A04:-82,Eng2_03F-05:-76,Eng2_06F-04:-77,5.0,1575156382
420.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-85,Eng2_02F_A04:-76,Eng2_03F-04:-76,5.0,1575156384
450.0,100.0,Eng2_04F-06:-79,Eng2_02F_A03:-85,Eng2_02F_A04:-76,Eng2_03F-04:-76,5.0,1575156386
470.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-79,Eng2_02F_A04:-76,Eng2_03F-04:-76,5.0,1575156388
500.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-79,Eng2_02F_A04:-76,Eng2_03F-04:-76,5.0,1575156390
520.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-80,Eng2_02F_A04:-76,Eng2_03F-08:-87,5.0,1575156392
550.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-83,Eng2_02F_A04:-76,Eng2_03F-08:-87,5.0,1575156394
570.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-83,Eng2_03F-08:-87,Eng2_06F-06:-86,5.0,1575156396
600.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-83,Eng2_03F-08:-87,Eng2_06F-06:-86,5.0,1575156398
630.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-88,Eng2_03F-08:-84,Eng2_06F-06:-86,5.0,1575156400
650.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-88,Eng2_03F-08:-84,Eng2_06F-06:-86,5.0,1575156402
680.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-88,Eng2_03F-08:-75,Eng2_06F-06:-86,5.0,1575156404
700.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-88,Eng2_03F-08:-75,Eng2_06F-06:-86,5.0,1575156406
730.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-88,Eng2_03F-08:-71,Eng2_06F-06:-86,5.0,1575156408
730.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-88,Eng2_03F-08:-71,Eng2_06F-06:-86,5.0,1575156410
700.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-88,Eng2_03F-08:-85,Eng2_06F-07:-77,5.0,1575156412
680.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-88,Eng2_03F-08:-85,Eng2_06F-07:-77,5.0,1575156414
650.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-80,Eng2_03F-08:-87,Eng2_05F-07:-84,5.0,1575156416
620.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-80,Eng2_03F-08:-87,Eng2_05F-07:-84,5.0,1575156418
600.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-83,Eng2_03F-08:-87,Eng2_03F-05:-82,5.0,1575156420
570.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-83,Eng2_03F-08:-87,Eng2_03F-05:-82,5.0,1575156422
540.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-83,Eng2_02F_A04:-82,Eng2_03F-08:-87,5.0,1575156424
520.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-83,Eng2_02F_A04:-82,Eng2_03F-08:-87,5.0,1575156426
490.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-83,Eng2_02F_A04:-82,Eng2_03F-05:-85,5.0,1575156428
460.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-83,Eng2_02F_A04:-82,Eng2_03F-05:-85,5.0,1575156430
440.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-83,Eng2_02F_A04:-74,Eng2_03F-05:-85,5.0,1575156432
410.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-83,Eng2_02F_A04:-74,Eng2_03F-05:-85,5.0,1575156434
390.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-83,Eng2_02F_A04:-84,Eng2_03F-04:-59,5.0,1575156436
360.0,100.0,Eng2_04F-06:-82,Eng2_02F_A03:-83,Eng2_02F_A04:-84,Eng2_03F-04:-59,5.0,1575156438
330.0,100.0,Eng2_04F-06:-82,Eng2_02F_A04:-84,Eng2_03F-04:-65,Eng2_04F-05:-74,5.0,1575156440
310.0,100.0,Eng2_04F-06:-82,Eng2_02F_A04:-84,Eng2_03F-04:-65,Eng2_04F-05:-74,5.0,1575156442
280.0,100.0,Eng2_04F-06:-82,Eng2_02F_A04:-84,Eng2_03F-04:-78,Eng2_04F-05:-70,5.0,1575156444
250.0,100.0,Eng2_04F-06:-82,Eng2_02F_A04:-84,Eng2_03F-04:-78,Eng2_04F-05:-70,5.0,1575156446
230.0,100.0,Eng2_04F-06:-82,Eng2_02F_A04:-84,Eng2_03F-04:-74,Eng2_04F-05:-70,5.0,1575156448
200.0,100.0,Eng2_04F-06:-82,Eng2_02F_A04:-84,Eng2_03F-04:-74,Eng2_04F-05:-70,5.0,1575156450
170.0,100.0,Eng2_04F-06:-82,Eng2_02F_A04:-84,Eng2_03F-04:-74,Eng2_04F-05:-70,5.0,1575156452
170.0,120.0,Eng2_04F-06:-82,Eng2_02F_A04:-84,Eng2_03F-04:-74,Eng2_04F-05:-70,5.0,1575156454
170.0,150.0,Eng2_04F-06:-82,Eng2_02F_A04:-84,Eng2_03F-04:-74,Eng2_04F-05:-70,5.0,1575156456
170.0,170.0,Eng2_04F-06:-82,Eng2_02F_A04:-84,Eng2_03F-04:-74,Eng2_04F-05:-70,5.0,1575156458
170.0,200.0,Eng2_04F-06:-82,Eng2_02F_A04:-84,Eng2_03F-04:-74,Eng2_04F-05:-70,5.0,1575156460
200.0,200.0,Eng2_04F-06:-82,Eng2_02F_A04:-84,Eng2_03F-04:-74,Eng2_04F-05:-70,5.0,1575156462
220.0,200.0,Eng2_04F-06:-82,Eng2_03F-04:-74,Eng2_04F-05:-70,Eng2_03F-02:-79,5.0,1575156464
250.0,200.0,Eng2_04F-06:-82,Eng2_03F-04:-74,Eng2_04F-05:-70,Eng2_03F-02:-79,5.0,1575156466
270.0,200.0,Eng2_04F-06:-82,Eng1_01F_A21:-83,Eng2_03F-05:-86,Eng2_03F-02:-79,5.0,1575156468
300.0,200.0,Eng2_04F-06:-82,Eng1_01F_A21:-83,Eng2_03F-05:-86,Eng2_03F-02:-79,5.0,1575156470
330.0,200.0,Eng2_04F-06:-82,Eng1_01F_A21:-83,Eng2_03F-05:-86,Eng2_03F-02:-79,5.0,1575156472
350.0,200.0,Eng2_04F-06:-82,Eng1_01F_A21:-83,Eng2_03F-05:-86,Eng2_03F-02:-79,5.0,1575156474
380.0,200.0,Eng2_04F-06:-82,Eng1_01F_A21:-83,Eng2_03F-05:-74,Eng2_03F-02:-79,5.0,1575156476
400.0,200.0,Eng2_04F-06:-84,Eng1_01F_A21:-83,Eng2_03F-05:-74,Eng2_03F-02:-79,5.0,1575156478
430.0,200.0,Eng2_04F-06:-84,Eng1_01F_A21:-83,Eng2_03F-05:-69,Eng2_03F-02:-79,5.0,1575156480
450.0,200.0,Eng2_04F-06:-84,Eng1_01F_A21:-83,Eng2_03F-05:-69,Eng2_04F-05:-83,5.0,1575156482
480.0,200.0,Eng2_04F-06:-84,Eng1_01F_A21:-83,Eng2_03F-05:-70,Eng2_04F-05:-65,5.0,1575156484
500.0,200.0,Eng2_04F-06:-84,Eng1_01F_A21:-83,Eng2_03F-05:-70,Eng2_04F-05:-65,5.0,1575156486
530.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-83,Eng1_01F_A21:-83,Eng2_06F-06:-73,5.0,1575156488
550.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-83,Eng1_01F_A21:-83,Eng2_06F-06:-73,5.0,1575156491
580.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-83,Eng2_03F-08:-87,Eng2_06F-06:-73,5.0,1575156493
600.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-83,Eng2_03F-08:-87,Eng2_06F-06:-73,5.0,1575156495
630.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-83,Eng2_03F-08:-88,Eng2_06F-06:-69,5.0,1575156497
650.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-83,Eng2_03F-08:-88,Eng2_06F-06:-69,5.0,1575156499
680.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-83,Eng2_03F-08:-88,Eng2_06F-06:-69,5.0,1575156501
700.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-83,Eng2_03F-08:-88,Eng2_06F-06:-69,5.0,1575156503
730.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-83,Eng2_03F-08:-86,Eng2_06F-06:-71,5.0,1575156505
700.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-83,Eng2_03F-08:-86,Eng2_06F-06:-71,5.0,1575156507
680.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-83,Eng2_03F-08:-86,Eng2_06F-06:-71,5.0,1575156509
650.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-83,Eng2_03F-08:-86,Eng2_06F-06:-71,5.0,1575156511
630.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-83,Eng2_03F-08:-86,Eng2_06F-06:-73,5.0,1575156513
600.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-83,Eng2_03F-08:-86,Eng2_06F-06:-73,5.0,1575156515
570.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-81,Eng2_03F-08:-86,Eng2_06F-06:-73,5.0,1575156517
550.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-81,Eng2_03F-08:-86,Eng2_06F-06:-73,5.0,1575156519
520.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-81,Eng2_03F-08:-86,Eng2_06F-06:-73,5.0,1575156521
500.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-81,Eng2_03F-08:-86,Eng2_06F-06:-73,5.0,1575156523
470.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-81,Eng2_06F-06:-73,Eng2_05F-07:-90,5.0,1575156525
450.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-81,Eng2_06F-06:-73,Eng2_05F-07:-90,5.0,1575156527
420.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-81,Eng1_01F_A21:-85,Eng2_03F-05:-75,5.0,1575156529
390.0,200.0,Eng2_04F-06:-84,Eng2_02F_A03:-81,Eng1_01F_A21:-85,Eng2_03F-05:-75,5.0,1575156531
390.0,170.0,Eng2_04F-06:-84,Eng2_02F_A03:-81,Eng1_01F_A21:-85,Eng2_02F_A04:-75,5.0,1575156533
390.0,150.0,Eng2_04F-06:-84,Eng1_01F_A21:-85,Eng2_02F_A04:-75,Eng2_03F-05:-75,5.0,1575156535
390.0,120.0,Eng2_04F-06:-84,Eng1_01F_A21:-85,Eng2_02F_A04:-79,Eng2_03F-05:-75,5.0,1575156537
390.0,100.0,Eng2_04F-06:-84,Eng1_01F_A21:-85,Eng2_02F_A04:-79,Eng2_03F-04:-54,5.0,1575156539
370.0,100.0,Eng2_04F-06:-84,Eng2_02F_A04:-79,Eng2_03F-04:-77,Eng2_04F-05:-87,5.0,1575156541
340.0,100.0,Eng2_04F-06:-84,Eng2_02F_A04:-79,Eng2_03F-04:-77,Eng2_04F-05:-87,5.0,1575156543
310.0,100.0,Eng2_04F-06:-84,Eng2_02F_A04:-79,Eng2_03F-04:-77,Eng2_04F-05:-70,5.0,1575156545
280.0,100.0,Eng2_04F-06:-84,Eng2_02F_A04:-79,Eng2_03F-04:-77,Eng2_04F-05:-70,5.0,1575156547
260.0,100.0,Eng2_04F-06:-84,Eng2_02F_A04:-79,Eng2_03F-04:-76,Eng2_04F-05:-70,5.0,1575156549
230.0,100.0,Eng2_04F-06:-84,Eng2_02F_A04:-79,Eng2_03F-04:-76,Eng2_04F-05:-70,5.0,1575156551
200.0,100.0,Eng2_04F-06:-84,Eng2_03F-04:-77,Eng2_04F-05:-71,Eng2_03F-02:-74,5.0,1575156553
170.0,100.0,Eng2_04F-06:-84,Eng2_03F-04:-77,Eng2_04F-05:-71,Eng2_03F-02:-74,5.0,1575156555
170.0,120.0,Eng2_04F-06:-84,Eng2_03F-04:-86,Eng2_04F-05:-71,Eng2_03F-02:-69,5.0,1575156557
170.0,150.0,Eng2_04F-06:-84,Eng2_03F-04:-86,Eng2_04F-05:-71,Eng2_03F-02:-69,5.0,1575156559
170.0,170.0,Eng2_04F-06:-84,Eng2_03F-04:-86,Eng2_04F-05:-71,Eng2_03F-02:-69,5.0,1575156561
140.0,170.0,Eng2_04F-06:-84,Eng2_03F-04:-86,Eng2_04F-05:-71,Eng2_03F-02:-69,5.0,1575156563
140.0,180.0,Eng2_04F-06:-84,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-71,5.0,1575156565
140.0,200.0,Eng2_04F-06:-84,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-71,5.0,1575156567
110.0,200.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-71,5.0,1575156569
90.0,200.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-71,5.0,1575156571
70.0,200.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-71,5.0,1575156573
40.0,200.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-71,5.0,1575156575
20.0,200.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-71,5.0,1575156577
40.0,200.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-71,5.0,1575156579
60.0,200.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-71,5.0,1575156581
80.0,200.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-71,5.0,1575156583
100.0,200.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-71,5.0,1575156585
120.0,200.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-71,5.0,1575156587
140.0,200.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-71,5.0,1575156589
140.0,170.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-71,5.0,1575156591
140.0,150.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-86,5.0,1575156593
140.0,120.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_03F-04:-86,Eng2_04F-05:-86,5.0,1575156595
140.0,100.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_04F-05:-86,Eng2_03F-02:-72,5.0,1575156597
110.0,100.0,Eng2_04F-06:0,Eng2_03F-05:-89,Eng2_04F-05:-86,Eng2_03F-02:-72,5.0,1575156599
90.0,100.0,Eng2_04F-06:0,Out_AP13:-89,Eng2_04F-05:-86,Eng2_03F-02:-72,5.0,1575156601
70.0,100.0,Eng2_04F-06:0,Out_AP13:-89,Eng2_04F-05:-86,Eng2_03F-02:-72,5.0,1575156603
40.0,100.0,Eng2_04F-06:0,Out_AP13:-89,Eng2_04F-05:-77,Eng2_03F-02:-72,5.0,1575156605
20.0,100.0,Eng2_04F-06:0,Out_AP13:-89,Eng2_04F-05:-77,Eng2_03F-02:-72,5.0,1575156607
40.0,100.0,Eng2_04F-06:0,Out_AP13:-89,Eng2_04F-05:-77,Eng2_03F-02:-76,5.0,1575156609
70.0,100.0,Eng2_04F-06:0,Out_AP13:-89,Eng2_04F-05:-77,Eng2_03F-02:-76,5.0,1575156611
90.0,100.0,Eng2_04F-06:0,Out_AP13:-89,Eng2_04F-05:-80,Eng2_03F-02:-74,5.0,1575156613
110.0,100.0,Eng2_04F-06:0,Out_AP13:-89,Eng2_03F-04:-85,Eng2_04F-05:-80,5.0,1575156615
140.0,100.0,Eng2_04F-06:0,Out_AP13:-89,Eng2_03F-04:-85,Eng2_04F-05:-80,5.0,1575156617
140.0,130.0,Eng2_04F-06:0,Out_AP13:-89,Eng2_03F-04:-85,Eng2_04F-05:-80,5.0,1575156619
140.0,170.0,Eng2_04F-06:0,Out_AP13:-89,Eng2_03F-04:-85,Eng2_04F-05:-80,5.0,1575156621
150.0,170.0,Eng2_04F-06:0,Out_AP13:-89,Eng2_03F-04:-85,Eng2_04F-05:-80,5.0,1575156623
170.0,170.0,Eng2_04F-06:0,Out_AP13:-89,Eng2_03F-04:-85,Eng2_04F-05:-80,5.0,1575156625
170.0,180.0,Eng2_04F-06:0,Out_AP13:-89,Eng2_03F-04:-85,Eng2_04F-05:-80,5.0,1575156627
170.0,200.0,Eng2_04F-06:0,Eng2_03F-05:-81,Eng2_03F-04:-85,Eng2_04F-05:-80,5.0,1575156629
200.0,200.0,Eng2_04F-06:0,Eng2_03F-05:-81,Eng2_03F-04:-85,Eng2_04F-05:-80,5.0,1575156631
230.0,200.0,Eng2_04F-06:0,Eng1_01F_A21:-92,Eng2_03F-05:-78,Eng2_03F-04:-85,5.0,1575156633
260.0,200.0,Eng2_04F-06:0,Eng1_01F_A21:-92,Eng2_03F-05:-78,Eng2_03F-04:-85,5.0,1575156635
280.0,200.0,Eng2_04F-06:0,Eng1_01F_A21:-90,Eng2_03F-05:-82,Eng2_03F-04:-85,5.0,1575156637
310.0,200.0,Eng2_04F-06:0,Eng1_01F_A21:-90,Eng2_03F-05:-82,Eng2_03F-04:-85,5.0,1575156639
340.0,200.0,Eng2_04F-06:0,Eng1_01F_A21:-90,Eng2_03F-05:-82,Eng2_06F-04:-75,5.0,1575156641
370.0,200.0,Eng2_04F-06:0,Eng1_01F_A21:-90,Eng2_03F-05:-82,Eng2_06F-04:-75,5.0,1575156643
390.0,200.0,Eng2_04F-06:0,Eng1_01F_A21:-90,Eng2_02F_A04:-76,Eng2_03F-05:-88,5.0,1575156645
390.0,170.0,Eng2_04F-06:0,Eng1_01F_A21:-90,Eng2_02F_A04:-76,Eng2_03F-05:-88,5.0,1575156647
390.0,150.0,Eng2_04F-06:0,Eng1_01F_A21:-90,Eng2_02F_A04:-95,Eng2_03F-05:-88,5.0,1575156649
390.0,120.0,Eng2_04F-06:0,Eng1_01F_A21:-90,Eng2_02F_A04:-95,Eng2_03F-05:-88,5.0,1575156651
390.0,100.0,Eng2_04F-06:0,Eng2_02F_A04:-95,Eng2_03F-05:-88,Eng2_06F-04:-75,5.0,1575156653
370.0,100.0,Eng2_04F-06:0,Eng2_02F_A04:-95,Eng2_03F-05:-88,Eng2_06F-04:-75,5.0,1575156655
340.0,100.0,Eng2_04F-06:0,Eng2_02F_A04:-95,Eng2_03F-05:-88,Eng2_06F-04:-75,5.0,1575156658
310.0,100.0,Eng2_04F-06:0,Eng2_02F_A04:-95,Eng2_03F-05:-88,Eng2_06F-04:-75,5.0,1575156660
280.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-73,Eng2_04F-05:-75,Eng2_03F-02:-72,5.0,1575156662
260.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-73,Eng2_04F-05:-75,Eng2_03F-02:-72,5.0,1575156664
230.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-73,Eng2_04F-05:-77,Eng2_03F-02:-67,5.0,1575156666
200.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-73,Eng2_04F-05:-77,Eng2_03F-02:-67,5.0,1575156668
170.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-73,Eng2_04F-05:-77,Eng2_03F-02:-67,5.0,1575156670
170.0,130.0,Eng2_04F-06:0,Eng2_03F-04:-73,Eng2_04F-05:-77,Eng2_03F-02:-67,5.0,1575156672
170.0,170.0,Eng2_04F-06:0,Eng2_03F-04:-73,Eng2_04F-05:-77,Eng2_03F-02:-67,5.0,1575156674
150.0,170.0,Eng2_04F-06:0,Eng2_03F-04:-73,Eng2_04F-05:-77,Eng2_03F-02:-67,5.0,1575156676
140.0,170.0,Eng2_04F-06:0,Eng2_03F-04:-73,Eng2_04F-05:-77,Eng2_03F-02:-67,5.0,1575156678
140.0,150.0,Eng2_04F-06:0,Eng2_03F-04:-73,Eng2_04F-05:-77,Eng2_03F-02:-67,5.0,1575156680
140.0,120.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-80,Eng2_03F-02:-65,5.0,1575156682
140.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-80,Eng2_03F-02:-65,5.0,1575156684
110.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-80,108-5F-05:-89,5.0,1575156686
90.0,100.0,Eng2_04F-06:0,Eng2_03F-04:-72,Eng2_04F-05:-80,108-5F-05:-89,5.0,1575156688
