x,y,AP1:RSSI,AP2:RSSI,AP3:RSSI,AP4:RSSI,Capabilities,epochTime
420,303,Eng2_04F-06:-80,Eng2_03F-04:-76,Eng2_04F-05:-78,108-5F-05:-90,5,1575157530
0,0,Eng2_04F-06:-80,Eng2_03F-04:-84,Eng2_04F-05:-89,108-5F-05:-90,5,1575157532
0,0,Eng2_04F-06:-80,Eng2_03F-04:-84,Eng2_04F-05:-89,108-5F-05:-90,5,1575157534
0,0,Eng2_04F-06:-80,Eng2_03F-04:-84,Eng2_04F-05:-89,108-5F-05:-90,5,1575157536
420,607,Eng2_04F-06:-80,Eng2_03F-04:-84,Eng2_04F-05:-89,108-5F-05:-90,5,1575157538
0,0,Eng2_04F-06:-80,Eng2_03F-04:-84,Eng2_04F-05:-89,108-5F-05:-90,5,1575157540
0,0,Eng2_04F-06:-80,Eng2_03F-04:-84,Eng2_04F-05:-89,108-5F-05:-90,5,1575157542
0,0,Eng2_04F-06:-80,Eng2_03F-04:-84,Eng2_04F-05:-89,108-5F-05:-90,5,1575157544
0,0,Eng2_04F-06:-80,Eng2_03F-04:-84,Eng2_04F-05:-89,Eng2_03F-02:-72,5,1575157546
63,607,Eng2_04F-06:-80,Eng2_03F-04:-84,Eng2_04F-05:-89,Eng2_03F-02:-72,5,1575157548
0,0,Eng2_04F-06:-80,Eng2_03F-04:-84,Eng2_04F-05:-89,Eng2_03F-02:-72,5,1575157550
0,0,Eng2_04F-06:-80,Eng2_03F-04:-84,Eng2_04F-05:-89,Eng2_03F-02:-72,5,1575157552
0,0,Eng2_04F-06:-80,Eng2_03F-04:-84,Eng2_04F-05:-89,Eng2_03F-02:-72,5,1575157554
0,0,Eng2_04F-06:-80,Eng2_03F-04:-84,Eng2_04F-05:-89,Eng2_03F-02:-72,5,1575157556
420,607,Eng2_04F-06:-85,Eng2_03F-04:-84,Eng2_04F-05:-89,Eng2_03F-02:-72,5,1575157558
0,0,Eng2_04F-06:-85,Eng2_03F-04:-84,Eng2_04F-05:-89,Eng2_03F-02:-72,5,1575157560
420,520,Eng2_04F-06:-85,Eng2_03F-04:-84,Eng2_04F-05:-89,Eng2_03F-02:-72,5,1575157562
0,0,Eng2_04F-06:-85,Eng2_03F-04:-82,Eng2_04F-05:-89,Eng2_03F-02:-72,5,1575157564
533,520,Eng2_04F-06:-85,Eng2_03F-04:-82,Eng2_04F-05:-89,Eng2_03F-02:-72,5,1575157566
