x,y,AP1:RSSI,AP2:RSSI,AP3:RSSI,AP4:RSSI,Capabilities,epochTime
0,0,Eng2_04F-01:-86,Eng1_01F_A21:-89,Eng2_03F-05:-82,Eng2_06F-04:-78,5,1574980728
0,0,Eng2_04F-01:-86,Eng2_03F-05:-82,Eng2_06F-04:-77,Eng2_03F-04:-86,5,1574980730
0,0,Eng2_04F-01:-86,Eng2_03F-05:-82,Eng2_06F-04:-77,Eng2_03F-04:-86,5,1574980732
0,0,Eng2_04F-01:-86,Eng2_03F-05:-81,Eng2_06F-04:-77,Eng2_03F-04:-86,5,1574980734
0,0,Eng2_04F-01:-86,Eng2_03F-05:-81,Eng2_06F-04:-77,Eng2_03F-04:-86,5,1574980736
0,0,Eng2_04F-01:-86,Eng2_03F-05:-82,Eng2_04F-05:-86,Eng2_03F-02:-81,5,1574980738
533,607,Eng2_04F-01:-86,Eng2_03F-05:-81,Eng2_04F-05:-78,Eng2_03F-02:-81,5,1574980740
533,520,Eng2_04F-01:-86,Eng2_03F-05:-81,Eng2_04F-05:-78,Eng2_03F-02:-80,5,1574980742
0,0,Eng2_04F-01:-86,Eng2_03F-05:-81,Eng2_04F-05:-78,Eng2_03F-02:-80,5,1574980744
420,520,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_03F_A07:-90,5,1574980746
420,607,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_03F_A07:-90,5,1574980748
0,0,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980750
0,0,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980752
0,0,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980754
0,0,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980756
63,607,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980758
0,0,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980760
0,0,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980762
0,0,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980764
0,0,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980766
420,607,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980768
0,0,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980770
0,0,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980772
420,303,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980774
0,0,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980776
0,0,Eng2_04F-01:-86,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980778
0,0,Eng2_04F-01:-78,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980780
0,0,Eng2_04F-01:-78,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980782
63,303,Eng2_04F-01:-78,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980784
0,0,Eng2_04F-01:-78,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980786
0,0,Eng2_04F-01:-78,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980788
0,0,Eng2_04F-01:-78,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980790
0,0,Eng2_04F-01:-78,Info_02F_A01:-89,Info_02F_A03:-84,Info_04F_A05:-85,5,1574980792
420,303,Eng2_04F-01:-78,Info_02F_A01:-89,Info_04F_A05:-85,Eng2_03F-04:-78,5,1574980794
0,0,Eng2_04F-01:-78,Info_02F_A01:-89,Info_04F_A05:-85,Eng2_03F-04:-78,5,1574980796
420,520,Eng2_04F-01:-78,Info_02F_A01:-89,Info_04F_A05:-85,Eng2_03F-04:-78,5,1574980798
0,0,Eng2_04F-01:-78,Info_02F_A01:-89,Info_04F_A05:-85,Eng2_03F-04:-78,5,1574980800
533,520,Eng2_04F-01:-78,Info_02F_A01:-89,Info_04F_A05:-85,Eng2_03F-04:-78,5,1574980802
0,0,Eng2_04F-01:-78,Info_02F_A01:-89,Info_04F_A05:-85,Eng2_03F-04:-78,5,1574980804
0,0,Eng2_04F-01:-78,Info_02F_A01:-89,Eng2_03F-04:-82,Eng2_04F-05:-71,5,1574980807
533,303,Eng2_04F-01:-78,Info_02F_A01:-89,Eng2_03F-04:-82,Eng2_04F-05:-71,5,1574980809
0,0,Eng2_04F-01:-78,Eng2_03F-04:-67,Eng2_04F-05:-57,Eng2_03F-02:-74,5,1574980811
0,0,Eng2_04F-01:-78,Eng2_03F-04:-67,Eng2_04F-05:-57,Eng2_03F-02:-74,5,1574980813
0,0,Eng2_04F-01:-78,Eng2_03F-04:-70,Eng2_04F-05:-62,Eng2_03F-02:-84,5,1574980815
0,0,Eng2_04F-01:-78,Eng2_03F-04:-70,Eng2_04F-05:-62,Eng2_03F-02:-84,5,1574980817
0,0,Eng2_04F-01:-78,Eng2_02F_A04:-81,Eng2_03F-04:-65,Eng2_04F-05:-69,5,1574980819
0,0,Eng2_04F-01:-78,Eng2_02F_A04:-81,Eng2_03F-04:-65,Eng2_04F-05:-69,5,1574980821
0,0,Eng2_04F-01:-78,Eng2_02F_A04:-73,Eng2_03F-04:-52,Eng2_04F-05:-69,5,1574980823
1212,303,Eng2_04F-01:-78,Eng2_02F_A04:-73,Eng2_03F-04:-52,Eng2_04F-05:-69,5,1574980825
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-75,Eng2_03F-04:-71,5,1574980827
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-82,Eng2_03F-04:-71,5,1574980829
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-82,Eng2_03F-05:-82,5,1574980831
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-82,Eng2_03F-05:-82,5,1574980833
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-82,Eng2_07F-06:-84,5,1574980835
1721,303,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-82,Eng2_07F-06:-84,5,1574980837
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-82,Eng2_07F-06:-84,5,1574980839
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-86,Eng2_02F_A04:-82,Eng2_07F-06:-84,5,1574980841
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-78,Eng2_07F-06:-84,Eng2_03F-05:-74,5,1574980843
1721,607,Eng2_04F-01:-78,Eng2_02F_A03:-78,Eng2_07F-06:-84,Eng2_03F-05:-74,5,1574980845
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_07F-06:-84,5,1574980847
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_07F-06:-84,5,1574980849
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_03F-05:-72,5,1574980851
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_03F-05:-72,5,1574980853
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_03F-05:-74,5,1574980855
1212,607,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_03F-05:-74,5,1574980857
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_03F-05:-74,5,1574980859
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-76,Eng2_06F-06:-84,Eng2_03F-05:-74,5,1574980861
0,0,Eng2_04F-01:-78,Eng2_02F_A04:-78,Eng2_06F-06:-84,Eng2_03F-05:-74,5,1574980863
1212,303,Eng2_04F-01:-78,Eng2_02F_A04:-78,Eng2_03F-05:-74,Eng2_06F-04:-84,5,1574980865
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-73,Eng2_02F_A04:-79,Eng2_06F-04:-84,5,1574980867
0,0,Eng2_04F-01:-78,Eng2_02F_A03:-73,Eng2_02F_A04:-79,Eng2_06F-04:-84,5,1574980869
0,0,Eng2_04F-01:-84,Eng2_02F_A03:-68,Eng2_02F_A04:-79,Eng2_06F-04:-84,5,1574980871
0,0,Eng2_04F-01:-84,Eng2_02F_A03:-68,Eng2_02F_A04:-79,Eng2_06F-04:-84,5,1574980873
1721,303,Eng2_04F-01:-84,Eng2_02F_A03:-68,Eng2_02F_A04:-79,Eng2_03F-08:-90,5,1574980875
